seguridad.fecha_hecho;seguridad.cantidad;seguridad.latitud;seguridad.longitud;seguridad.sexo;seguridad.edad;seguridad.estado_civil;seguridad.grupo_actor;seguridad.actividad_delictiva;seguridad.parentesco;seguridad.ocupacion;seguridad.discapacidad;seguridad.grupo_especial;seguridad.medio_transporte;seguridad.nivel_academico;seguridad.testigo;seguridad.conducta;seguridad.modalidad;seguridad.caracterizacion;seguridad.conducta_especial;seguridad.arma_medio;seguridad.articulo_penal;seguridad.categoria_penal;seguridad.nombre_barrio;seguridad.codigo_barrio;seguridad.codigo_comuna;seguridad.lugar;seguridad.sede_receptora;seguridad.bien;seguridad.categoria_bien;seguridad.grupo_bien;seguridad.modelo;seguridad.color;seguridad.permiso;seguridad.unidad_medida
2015-03-28 19:00:00;1.0;NaN;NaN;Mujer;19;Soltero(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Antonio Nariño;#1318;13;Residencia;Permanencia 1 el bosque;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-03-28 18:00:00;1.0;6.25060200000;-75.56519300000;Hombre;60;Casado(a);Sin dato;Sin dato;Sin dato;Docente;Sin dato;Sin dato;Sin dato;Universitario;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;La Candelaria;#1019;10;Residencia;Comisaría de apoyo;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-03-28 20:00:00;1.0;6.29989200000;-75.57690200000;Mujer;59;Casado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Doce de Octubre No.2;#0603;6;Residencia;Comisaría 6 - 12 de octubre;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-03-28 14:00:00;1.0;6.30000000000;-75.54889100000;Hombre;10;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Primaria;-1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Popular;#0103;1;Residencia;Comisaría 2 - villa del socorro;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-03-29 10:00:00;1.0;6.29984100000;-75.55089700000;Mujer;40;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;La Francia;#0205;2;Residencia;Comisaría de apoyo;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-03-30 11:00:00;1.0;NaN;NaN;Mujer;16;Soltero(a);Sin dato;Sin dato;Sin dato;Estudiante;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato 60 San Cristobal;SIN DATO 60 SAN CRISTOBAL;60;Residencia;Permanencia 1 el bosque;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-03-30 11:00:00;1.0;NaN;NaN;Mujer;41;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato 60 San Cristobal;SIN DATO 60 SAN CRISTOBAL;60;Residencia;Permanencia 1 el bosque;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-03-30 13:00:00;1.0;NaN;NaN;Mujer;38;Soltero(a);Sin dato;Sin dato;Sin dato;Estilista/peluquero;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Residencia;Comisaría 9 - bueno aires;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-01 17:00:00;1.0;6.30519300000;-75.58140500000;Mujer;26;Soltero(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Doce de Octubre No.1;#0602;6;Residencia;Comisaría de apoyo;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-01 21:00:00;1.0;6.29642900000;-75.57323200000;Mujer;32;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Técnica;1;reincidencia violencia intrafamiliar;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Girardot;#0509;5;Residencia;Comisaría 5 - castilla;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-03 21:00:00;1.0;NaN;NaN;Mujer;39;Divorciado(a);Sin dato;Sin dato;Sin dato;Empleada doméstica;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato 70 Altavista;SIN DATO 70 ALTAVISTA;70;Residencia;Comisaría altavista;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-04 18:00:00;1.0;NaN;NaN;Mujer;39;Divorciado(a);Sin dato;Sin dato;Sin dato;Asesor;Sin dato;Sin dato;Sin dato;Universitario;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Residencia;Comisaría 16 - belén;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-05 13:00:00;1.0;6.25027600000;-75.63580800000;Mujer;35;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Técnica;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;El Corazon el Morro;#7003;70;Residencia;Comisaría altavista;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-07 18:00:00;1.0;6.30125700000;-75.56709000000;Mujer;51;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Especialización;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Boyacá;#0505;5;Residencia;Comisaría 5 - castilla;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-08 20:00:00;1.0;6.18839900000;-75.56393600000;Mujer;49;Soltero(a);Sin dato;Sin dato;Sin dato;Administrador;Sin dato;Sin dato;Sin dato;Técnica;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Los Balsos No.1;#1411;14;Residencia;Permanencia 4 poblado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-08 20:00:00;1.0;6.18839900000;-75.56393600000;Mujer;59;Viudo(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Universitario;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Los Balsos No.1;#1411;14;Residencia;Permanencia 4 poblado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-08 20:00:00;1.0;6.18839900000;-75.56393600000;Mujer;60;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Técnica;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Los Balsos No.1;#1411;14;Residencia;Permanencia 4 poblado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-08 20:00:00;1.0;6.18839900000;-75.56393600000;Mujer;52;Divorciado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Los Balsos No.1;#1411;14;Residencia;Permanencia 4 poblado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-08 20:00:00;1.0;6.18839900000;-75.56393600000;Mujer;54;Soltero(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Técnica;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Los Balsos No.1;#1411;14;Residencia;Permanencia 4 poblado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-08 13:00:00;1.0;6.24817200000;-75.55636000000;Mujer;26;Soltero(a);Sin dato;Sin dato;Sin dato;Contador;Sin dato;Sin dato;Sin dato;Universitario;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Boston;#1016;10;Residencia;Comisaría 10 - centro;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-09 00:00:00;1.0;NaN;NaN;Mujer;23;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato 60 San Cristobal;SIN DATO 60 SAN CRISTOBAL;60;Residencia;Comisaría san cristobal;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-10 16:00:00;1.0;6.22709800000;-75.59397100000;Mujer;53;Divorciado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Técnica;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;San Bernardo;#1605;16;Residencia;Permanencia 3 belen;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-10 13:00:00;1.0;6.27590700000;-75.59964200000;Mujer;21;Soltero(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Sexual;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Robledo;#0717;7;Residencia;Comisaría 7 - comuna siete;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-11 00:00:00;1.0;6.28462800000;-75.57934600000;Mujer;29;Soltero(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Alfonso López;#0514;5;Residencia;Comisaría 5 - castilla;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-11 00:00:00;1.0;6.28028800000;-75.64031400000;Mujer;39;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Oficios varios;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Travesias;#6016;60;Residencia;Comisaría san cristobal;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-15 09:00:00;1.0;6.29454500000;-75.54975900000;Mujer;22;Soltero(a);Sin dato;Sin dato;Sin dato;Desempleado;Sin dato;Sin dato;Sin dato;Sin dato;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Villa del Socorro;#0207;2;Sin dato;Permanencia 1 el bosque;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-16 22:00:00;1.0;NaN;NaN;Mujer;30;Casado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Buenos Aires;#0907;9;Residencia;Comisaría de apoyo;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-16 09:00:00;1.0;6.27570500000;-75.55052200000;Mujer;51;Divorciado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Campo Valdés No.2;#0303;3;Residencia;Comisaría 3 - manrique;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-16 09:00:00;1.0;6.27570500000;-75.55052200000;Hombre;58;Soltero(a);Sin dato;Sin dato;Sin dato;Desempleado;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Campo Valdés No.2;#0303;3;Residencia;Comisaría 3 - manrique;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-16 09:00:00;1.0;6.27570500000;-75.55052200000;Hombre;58;Soltero(a);Sin dato;Sin dato;Sin dato;Desempleado;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Campo Valdés No.2;#0303;3;Residencia;Comisaría 3 - manrique;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-16 09:00:00;1.0;6.27570500000;-75.55052200000;Mujer;51;Divorciado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Campo Valdés No.2;#0303;3;Residencia;Comisaría 3 - manrique;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-17 13:00:00;1.0;6.20608100000;-75.58336300000;Hombre;46;Casado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Universitario;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Cristo Rey;#1509;15;Residencia;Comisaría 15 - guayabal;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-19 18:00:00;1.0;NaN;NaN;Mujer;28;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato 60 San Cristobal;SIN DATO 60 SAN CRISTOBAL;60;Vía pública;Comisaría san cristobal;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-19 00:00:00;1.0;NaN;NaN;Mujer;47;Casado(a);Sin dato;Sin dato;Sin dato;Empleada doméstica;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato 60 San Cristobal;SIN DATO 60 SAN CRISTOBAL;60;Residencia;Comisaría san cristobal;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-19 09:00:00;1.0;6.22406100000;-75.59205500000;Mujer;28;Casado(a);Sin dato;Sin dato;Sin dato;Auxiliar;Sin dato;Sin dato;Sin dato;Técnica;0;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;San Bernardo;#1605;16;Residencia;Comisaría 16 - belén;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-19 11:00:00;1.0;6.17851000000;-75.64952700000;Mujer;55;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;-1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Área Urbana Cgto. San Antonio de Prado;#AUC2;80;Residencia;Comisaría san antonio de prado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-22 23:00:00;1.0;6.29332700000;-75.57427900000;Hombre;42;Soltero(a);Sin dato;Sin dato;Sin dato;Operario;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Castilla;#0511;5;Residencia;Comisaría 5 - castilla;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-22 22:00:00;1.0;6.29140400000;-75.57261300000;Mujer;23;Soltero(a);Sin dato;Sin dato;Sin dato;Asesor;Sin dato;Sin dato;Sin dato;Técnica;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Castilla;#0511;5;Residencia;Comisaría 6 - 12 de octubre;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-23 15:00:00;1.0;6.23792800000;-75.58351300000;Mujer;60;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Universitario;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Fátima;#1601;16;Residencia;Permanencia 3 belen;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-23 15:00:00;1.0;6.23792800000;-75.58351300000;Mujer;23;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Fátima;#1601;16;Residencia;Permanencia 3 belen;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-23 19:00:00;1.0;6.22856000000;-75.58597700000;Hombre;81;Viudo(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Primaria;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Trinidad;#1503;15;Residencia;Comisaría 15 - guayabal;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-25 09:00:00;1.0;6.25216800000;-75.58719400000;Mujer;41;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Técnica;0;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Naranjal;#1103;11;Residencia;Comisaría 11 - floresta;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-25 19:00:00;1.0;6.30332500000;-75.55231200000;Mujer;66;Soltero(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Pablo VI;#0203;2;Residencia;Comisaría 2 - villa del socorro;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-25 22:00:00;1.0;6.20454100000;-75.58321200000;Mujer;-1;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Universitario;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Cristo Rey;#1509;15;Residencia;Comisaría 15 - guayabal;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-26 20:00:00;1.0;NaN;NaN;Mujer;31;Soltero(a);Sin dato;Sin dato;Sin dato;Independiente;Sin dato;Sin dato;Sin dato;Universitario;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Comisaría 16 - belén;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-26 01:00:00;1.0;6.25083700000;-75.55999300000;Mujer;65;Soltero(a);Sin dato;Sin dato;Sin dato;Pensionado/jubilado;Sin dato;Sin dato;Sin dato;Universitario;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Boston;#1016;10;Residencia;Comisaría 10 - centro;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-27 14:00:00;1.0;NaN;NaN;Hombre;12;Soltero(a);Sin dato;Sin dato;Sin dato;Estudiante;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Robledo;#0717;7;Residencia;Permanencia 1 el bosque;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-27 14:00:00;1.0;NaN;NaN;Mujer;32;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Robledo;#0717;7;Residencia;Permanencia 1 el bosque;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-27 23:00:00;1.0;6.29431100000;-75.57416600000;Mujer;47;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Oficios varios;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;La Esperanza;#0605;6;Residencia;Comisaría 5 - castilla;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-28 09:00:00;1.0;6.26827500000;-75.56558300000;Mujer;37;Soltero(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sevilla;#0407;4;Parque;Permanencia 1 el bosque;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-28 20:00:00;1.0;6.29519300000;-75.55439300000;Hombre;78;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Primaria;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Villa del Socorro;#0207;2;Residencia;Comisaría 2 - villa del socorro;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-29 17:00:00;1.0;6.23524600000;-75.60793000000;Hombre;64;Divorciado(a);Sin dato;Sin dato;Sin dato;Administrador;Sin dato;Sin dato;Sin dato;Universitario;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Las Mercedes;#1617;16;Residencia;Comisaría 16 - belén;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-29 20:00:00;1.0;6.28693800000;-75.55187700000;Mujer;55;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Villa Guadalupe;#0106;1;Residencia;Permanencia 1 el bosque;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-29 00:00:00;1.0;6.29836600000;-75.56704600000;Mujer;50;Soltero(a);Sin dato;Sin dato;Sin dato;Auxiliar;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Girardot;#0509;5;Puesto de trabajo;Comisaría 5 - castilla;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-30 00:00:00;1.0;6.26623200000;-75.59405600000;Hombre;30;Casado(a);Sin dato;Sin dato;Sin dato;Desempleado;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Los Colores;#1114;11;Vía pública;Comisaría 12 - santa mónica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-30 13:00:00;1.0;6.29753100000;-75.54593000000;Mujer;11;Soltero(a);Sin dato;Sin dato;Sin dato;Estudiante;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Santo Domingo Savio No.1;#0101;1;Residencia;Permanencia 1 el bosque;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-04-30 13:00:00;1.0;6.29753100000;-75.54593000000;Mujer;32;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Auxiliar enfermería;Sin dato;Sin dato;Sin dato;Técnica;0;reincidencia violencia intrafamiliar;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Santo Domingo Savio No.1;#0101;1;Residencia;Permanencia 1 el bosque;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-05-01 20:00:00;1.0;6.22961500000;-75.55381400000;Mujer;41;Divorciado(a);Sin dato;Sin dato;Sin dato;Operario;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Cataluña;#0909;9;Residencia;Comisaría 9 - bueno aires;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-05-02 09:00:00;1.0;NaN;NaN;Mujer;47;Soltero(a);Sin dato;Sin dato;Sin dato;Administrador;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Permanencia 1 el bosque;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-05-02 02:00:00;1.0;NaN;NaN;Mujer;27;Soltero(a);Sin dato;Sin dato;Sin dato;Docente;Sin dato;Sin dato;Sin dato;Universitario;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;La Cruz;#0311;3;Vía pública;Comisaría 3 - manrique;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
